Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706289366.304227841;1826.078003;2388.093994;189.513000;4403.685059
1;1706289366.328291105;1547.832031;2389.809082;189.214005;4126.855469
2;1706289366.352350149;1550.473022;2389.809082;190.363007;4130.645020
3;1706289366.376409173;1559.647949;2388.940918;189.496002;4138.084961
4;1706289366.400467777;1536.089966;2389.430908;191.261002;4116.781738
5;1706289366.424527011;1539.807007;2388.665039;190.410004;4118.881836
6;1706289366.448585915;1548.677979;2391.344971;193.705002;4133.728027
7;1706289366.472644099;1549.279053;2387.853027;193.626999;4130.758789
8;1706289366.496690012;1550.369995;2390.361084;189.167007;4129.897949
9;1706289366.520750446;1543.891968;2388.940918;191.261002;4124.093750
10;1706289366.544811160;1531.761963;2392.721924;190.315002;4114.798828
11;1706289366.568872135;1563.906006;2391.481934;190.410004;4145.797852
12;1706289366.592932309;1549.344971;2387.063965;190.410004;4126.818848
13;1706289366.616992393;1539.352051;2393.656006;193.675003;4126.683105
14;1706289366.641052867;1551.020996;2386.399902;193.070999;4130.492188
15;1706289366.665113741;1563.060059;2395.354004;193.705002;4152.119141
16;1706289366.689173695;1550.359985;2395.386963;189.149994;4134.896973
17;1706289366.713234240;1538.270996;2391.208984;192.220001;4121.700195
18;1706289366.737294664;1549.489990;2392.923096;189.214005;4131.626953
19;1706289366.761354848;1563.202026;2386.355957;189.466995;4139.024902
20;1706289366.785415202;1553.729980;2391.146973;191.039993;4135.916992
21;1706289366.809475016;1547.989990;2388.050049;189.511993;4125.551758
22;1706289366.833535710;1542.566040;2389.512939;191.261002;4123.339844
23;1706289366.857596364;1558.609985;2390.363037;192.220001;4141.192871
24;1706289366.881657009;1531.791016;2387.264893;191.261002;4110.316895
25;1706289366.905715043;1544.426025;2392.763916;192.524994;4129.714844
26;1706289366.929775787;1539.652954;2386.337891;189.182999;4115.173828
27;1706289366.953836311;1542.750000;2393.689941;194.539993;4130.979980
28;1706289366.977897315;1528.942017;2393.427002;193.593994;4115.962891
29;1706289367.001957919;1545.953979;2386.298096;189.167007;4121.418945
30;1706289367.026017844;1553.920044;2391.043945;189.214005;4134.178223
31;1706289367.050077269;1543.313965;2392.236084;193.360001;4128.910156
32;1706289367.074137543;1537.371948;2392.172119;194.492004;4124.036133
33;1706289367.098197878;1547.307983;2393.674072;193.705002;4134.687012
34;1706289367.122258153;1540.146973;2388.093994;191.261002;4119.501953
35;1706289367.146318548;1542.478027;2389.695068;192.494995;4124.667969
36;1706289367.170378602;1543.521973;2388.897949;191.278000;4123.698242
37;1706289367.194439367;1552.209961;2390.177979;190.363007;4132.750977
38;1706289367.218499402;1555.008057;2388.481934;190.393005;4133.882812
39;1706289367.242559987;1546.380981;2386.399902;189.511993;4122.292969
40;1706289367.266620301;1549.145996;2394.895020;190.065002;4134.105957
41;1706289367.290679306;1548.333984;2384.724121;191.203003;4124.261230
42;1706289367.314745161;1628.244995;2389.531006;189.167007;4206.942871
43;1706289367.338810036;1775.333984;2386.417969;192.181000;4353.932617
44;1706289367.362874622;1765.395020;2391.146973;192.203995;4348.746094
45;1706289367.386944247;1739.734009;2388.127930;190.440994;4318.302734
46;1706289367.411015273;1776.657959;2387.202881;190.363007;4354.223633
47;1706289367.435091870;1747.826050;2390.361084;190.363007;4328.550293
48;1706289367.459157765;1726.994995;2390.361084;189.149994;4306.505859
49;1706289367.483242652;1793.212036;2386.355957;189.182999;4368.750977
50;1706289367.507309657;1813.932983;2388.683105;190.427002;4393.042969
51;1706289367.531369432;1745.119019;2391.208984;189.212997;4325.541016
52;1706289367.555429817;1734.621948;2388.940918;189.167007;4312.729980
53;1706289367.579490282;1735.822998;2388.583008;191.261002;4315.666992
54;1706289367.603551476;1752.438965;2388.958984;189.214005;4330.612305
55;1706289367.627613731;1743.484009;2390.361084;190.363007;4324.208008
56;1706289367.651675876;1736.088989;2392.808105;193.641006;4322.538086
57;1706289367.675736811;1735.515991;2388.031982;189.529007;4313.077148
58;1706289367.699798726;1753.347046;2389.250000;191.246994;4333.844238
59;1706289367.723861161;1739.650024;2389.531006;191.261002;4320.441895
60;1706289367.747923576;1733.857056;2387.910889;189.511993;4311.279785
61;1706289367.771985551;1734.229980;2388.665039;190.363007;4313.257812
62;1706289367.796047236;1757.834961;2391.326904;190.363007;4339.524902
63;1706289367.820107471;1740.161987;2388.112061;191.246994;4319.520996
64;1706289367.844169545;1737.569946;2392.076904;190.393005;4320.040039
