Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706284938.164548104;1782.219971;2384.363037;190.363007;4356.946289
1;1706284938.188611727;1540.300049;2383.011963;189.559006;4112.871094
2;1706284938.212671060;1539.151001;2385.291016;189.481995;4113.923828
3;1706284938.236729883;1526.404053;2382.747070;189.119003;4098.270020
4;1706284938.260788706;1540.538940;2382.058105;189.449997;4112.046875
5;1706284938.284847558;1547.822021;2387.875000;192.679993;4128.376953
6;1706284938.308906571;1536.082031;2387.069092;189.481003;4112.631836
7;1706284938.332965354;1540.340942;2385.272949;190.393005;4116.006836
8;1706284938.357024697;1542.133057;2385.272949;189.498001;4116.904297
9;1706284938.381084190;1541.937012;2385.272949;190.427002;4117.636719
10;1706284938.405144013;1536.265991;2387.738037;192.807007;4116.811035
11;1706284938.429203306;1524.208008;2383.814941;189.511993;4097.535156
12;1706284938.453262349;1548.277954;2380.470947;189.511993;4118.260742
13;1706284938.477320921;1530.318970;2380.470947;190.410004;4101.199707
14;1706284938.501379814;1524.838013;2387.194092;193.705002;4105.737305
15;1706284938.525438397;1531.167969;2385.416016;191.563995;4108.147949
16;1706284938.549496700;1539.573975;2383.898926;189.481995;4112.955078
17;1706284938.573555713;1536.154053;2379.673096;186.184006;4102.011230
18;1706284938.597614526;1531.673950;2383.960938;191.261002;4106.895996
19;1706284938.621688500;1528.758057;2384.808105;190.315002;4103.880859
20;1706284938.645747673;1540.910034;2384.808105;189.464996;4115.183105
21;1706284938.669806876;1541.369995;2384.808105;189.167007;4115.345215
22;1706284938.693868019;1526.404053;2383.979004;189.511993;4099.895020
23;1706284938.717928852;1525.275024;2386.114990;189.449997;4100.839844
24;1706284938.741989855;1555.102051;2382.347900;191.322006;4128.771973
25;1706284938.766049238;1546.104980;2387.092041;194.556000;4127.752930
26;1706284938.790107921;1526.614990;2384.363037;191.276993;4102.254883
27;1706284938.814167184;1531.329956;2383.133057;188.268997;4102.731934
28;1706284938.838228207;1560.803955;2388.121094;193.955994;4142.880859
29;1706284938.862286800;1527.734985;2386.023926;192.807007;4106.565918
30;1706284938.886345742;1530.634033;2383.011963;188.253006;4101.898926
31;1706284938.910405135;1526.404053;2385.148926;189.449997;4101.002930
32;1706284938.934465778;1556.291992;2386.059082;191.322006;4133.672852
33;1706284938.958524591;1543.206055;2381.898926;189.511993;4114.617188
34;1706284938.982583444;1527.946045;2384.381104;189.197006;4101.524414
35;1706284939.006642547;1530.322021;2382.716064;189.542999;4102.581055
36;1706284939.030702000;1560.219971;2384.763916;190.363007;4135.346680
37;1706284939.054762994;1528.089966;2382.747070;190.315002;4101.151855
38;1706284939.078822118;1529.567993;2387.657959;192.807007;4110.032715
39;1706284939.102881821;1534.390991;2389.471924;193.705002;4117.567871
40;1706284939.126941175;1552.213013;2387.007080;189.434006;4128.654297
41;1706284939.151001968;1540.151978;2385.593018;189.197006;4114.941895
42;1706284939.175074473;1750.505981;2386.059082;189.214005;4325.779297
43;1706284939.199141708;1762.706055;2388.118896;189.464996;4340.290039
44;1706284939.223206002;1772.675049;2387.854980;189.464996;4349.995117
45;1706284939.247274756;1732.342041;2384.524902;189.451004;4306.317871
46;1706284939.271343901;1757.887939;2384.443115;189.511993;4331.842773
47;1706284939.295411085;1737.780029;2387.935059;189.214005;4314.929199
48;1706284939.319475339;1719.689941;2383.854980;190.348007;4293.892578
49;1706284939.343537483;1621.598022;2383.960938;190.977005;4196.536133
50;1706284939.367598946;1560.121948;2384.825928;190.363007;4135.311035
51;1706284939.391662110;1567.206055;2385.673096;189.529007;4142.408203
52;1706284939.415723774;1594.791016;2384.480957;189.511993;4168.784180
53;1706284939.439789288;1539.564941;2387.154053;192.807007;4119.525879
54;1706284939.463851902;1555.347046;2388.968018;191.610992;4135.926270
55;1706284939.487912926;1567.047974;2384.462891;189.151993;4140.663086
56;1706284939.511973549;1565.197998;2382.183105;189.511993;4136.893066
57;1706284939.536036093;1560.593018;2384.542969;190.410004;4135.545898
58;1706284939.560097267;1571.453979;2386.177002;189.511993;4147.143066
59;1706284939.584158521;1583.765015;2382.949951;190.410004;4157.125000
60;1706284939.608219394;1566.338989;2383.011963;189.511993;4138.862793
61;1706284939.632282368;1559.683960;2382.121094;189.511993;4131.316895
62;1706284939.656343972;1574.157959;2380.427002;189.434006;4144.019043
63;1706284939.680405746;1578.534058;2385.166992;188.207001;4151.908203
64;1706284939.704468359;1564.458008;2386.239014;189.511993;4140.208984
65;1706284939.728530193;1565.759033;2387.873047;188.253998;4141.885742
66;1706284939.752592817;1572.990967;2385.611084;189.481995;4148.083984
67;1706284939.776654441;1577.697998;2386.177002;189.449997;4153.325195
68;1706284939.800716885;1560.228027;2382.121094;189.449997;4131.798828
69;1706284939.824778838;1557.546021;2386.925049;189.386993;4133.857910
70;1706284939.848840822;1560.392944;2386.158936;189.498001;4136.049805
71;1706284939.872902246;1577.197021;2388.521973;193.546005;4159.264648
72;1706284939.896963350;1567.045044;2383.979980;188.315994;4139.340820
73;1706284939.921026153;1557.573975;2384.479004;188.332001;4130.384766
74;1706284939.945087957;1556.392944;2392.060059;191.610992;4140.063965
75;1706284939.969152261;1567.858032;2384.425049;189.167007;4141.450195
76;1706284939.993216185;1734.732056;2388.585938;193.690994;4317.008789
77;1706284940.017277009;1731.547974;2383.960938;188.315994;4303.824707
78;1706284940.041369107;1875.859985;2381.343018;193.658005;4450.860840
79;1706284940.065448133;1892.645020;2382.165039;189.511993;4464.322266
80;1706284940.089549641;1769.118042;2383.979004;189.529007;4342.625977
81;1706284940.113640439;1858.982056;2384.808105;189.464996;4433.255371
82;1706284940.137748658;1969.050049;2384.825928;189.529007;4543.405273
83;1706284940.161817463;1815.735962;2383.794922;189.496002;4389.026855
84;1706284940.185896999;1871.307007;2384.542969;190.298996;4446.148926
85;1706284940.209980126;1845.156006;2385.673096;189.464996;4420.293945
86;1706284940.234047511;1717.569946;2435.678955;186.216995;4339.465820
87;1706284940.258106805;2085.204102;2990.873047;188.332001;5264.409180
88;1706284940.282166119;2068.919922;2996.903076;189.511993;5255.334961
89;1706284940.306225373;2084.818115;3010.003906;189.511993;5284.333984
90;1706284940.330285017;2084.398926;3012.000977;189.529007;5285.928711
91;1706284940.354344271;2088.783936;2984.836914;188.302002;5261.922852
92;1706284940.378403335;2060.632080;2996.737061;191.322006;5248.691406
