Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706289269.996862158;1819.503052;2539.767090;189.511993;4548.782227
1;1706289270.020926592;1564.750977;2542.077881;191.610992;4298.439941
2;1706289270.044985995;1537.078003;2540.479004;190.347000;4267.903809
3;1706289270.069045649;1530.624023;2544.141113;188.207001;4262.972168
4;1706289270.093104362;1531.463989;2543.056885;188.315994;4262.836914
5;1706289270.117165366;1536.923950;2545.650879;192.791000;4275.365723
6;1706289270.141226010;1540.338013;2537.172119;190.363007;4267.873047
7;1706289270.165286753;1545.776978;2539.631104;190.410004;4275.817871
8;1706289270.189346377;1528.447998;2539.613037;189.511993;4257.573242
9;1706289270.213405810;1540.786011;2540.479004;189.464996;4270.729980
10;1706289270.237465184;1540.849976;2540.260986;191.278000;4272.389160
11;1706289270.261525997;1530.968994;2542.274902;190.363007;4263.606934
12;1706289270.285586651;1551.215942;2538.019043;189.511993;4278.747070
13;1706289270.309647295;1548.583008;2542.077881;192.792999;4283.454102
14;1706289270.333706308;1538.125000;2539.631104;189.511993;4267.268066
15;1706289270.357765732;1541.363037;2539.631104;190.410004;4271.404297
16;1706289270.381825285;1546.130005;2543.756104;193.688004;4283.574219
17;1706289270.405884019;1554.207031;2538.968018;189.481995;4282.657227
18;1706289270.429942992;1533.506958;2540.479004;190.080994;4264.066895
19;1706289270.454004036;1528.095947;2541.266113;193.705002;4263.067383
20;1706289270.478064879;1535.571045;2540.485107;192.759995;4268.816406
21;1706289270.502123933;1557.307007;2540.460938;189.511993;4287.279785
22;1706289270.526184737;1529.787964;2540.579102;190.395996;4260.763184
23;1706289270.550244460;1528.431030;2539.814941;188.285004;4256.530762
24;1706289270.574303204;1534.697998;2546.251953;192.807007;4273.756836
25;1706289270.598363807;1541.639038;2539.631104;188.268997;4269.539062
26;1706289270.622424101;1530.634033;2538.764893;190.065002;4259.463867
27;1706289270.646482824;1537.968018;2539.749023;190.427002;4268.144043
28;1706289270.670543858;1528.354004;2537.086914;188.315994;4253.756836
29;1706289270.694604172;1543.985962;2540.495117;189.511993;4273.993164
30;1706289270.718663135;1530.282959;2536.409912;189.542999;4256.235840
31;1706289270.742722799;1533.360962;2540.579102;190.410004;4264.350098
32;1706289270.766781762;1552.069946;2540.561035;189.511993;4282.143066
33;1706289270.790840935;1560.511963;2534.583008;190.977005;4286.072266
34;1706289270.814899689;1539.468018;2543.773926;193.658005;4276.899902
35;1706289270.838958602;1542.552979;2533.802002;189.529007;4265.883789
36;1706289270.863017536;1576.150024;2536.324951;190.363007;4302.837891
37;1706289270.887076729;1542.338013;2542.257080;192.156998;4276.751953
38;1706289270.911135553;1542.560059;2537.908936;189.449997;4269.918945
39;1706289270.935194206;1537.572021;2536.343018;189.167007;4263.082031
40;1706289270.959253330;1553.845947;2533.876953;189.223007;4276.945801
41;1706289270.983311973;1556.229980;2540.460938;190.363007;4287.053711
42;1706289271.007387028;1715.209961;2540.479004;190.363007;4446.051758
43;1706289271.031451893;1767.131958;2533.829102;185.020996;4485.981934
44;1706289271.055514768;1788.709961;2540.678955;190.363007;4519.751953
45;1706289271.079584223;1745.813965;2536.445068;189.511993;4471.770996
46;1706289271.103651458;1753.878052;2539.833008;189.464996;4483.176270
47;1706289271.127729315;1738.582031;2540.467041;192.807007;4471.855957
48;1706289271.151792749;1753.656006;2540.579102;189.511993;4483.747070
49;1706289271.175857004;1742.728027;2540.460938;190.427002;4473.616211
50;1706289271.199947472;1854.479004;2534.739990;185.020996;4574.240234
51;1706289271.224034859;1854.904053;2540.336914;191.500000;4586.741211
52;1706289271.248099834;1752.154053;2540.479004;189.464996;4482.098145
53;1706289271.272160188;1741.822021;2539.631104;189.449005;4470.902344
54;1706289271.296220423;1731.702026;2543.773926;193.610001;4469.085938
55;1706289271.320280177;1732.531006;2538.037109;189.529007;4460.097168
56;1706289271.344340612;1751.057007;2540.479004;189.511993;4481.047852
57;1706289271.368401296;1740.813965;2538.764893;189.511993;4469.090820
58;1706289271.392463571;1733.885986;2534.583008;189.197006;4457.666016
59;1706289271.416524735;1729.500977;2534.648926;189.511993;4453.662109
60;1706289271.440586400;1758.017944;2540.433105;192.839005;4491.290039
61;1706289271.464647805;1740.038940;2540.211914;188.315994;4468.566895
62;1706289271.488695758;1731.176025;2537.970947;189.511993;4458.659180
63;1706289271.512757872;1736.685059;2539.637939;191.610992;4467.934082
64;1706289271.536823337;1750.640991;2540.485107;193.360001;4484.486328
65;1706289271.560886922;1738.314941;2538.764893;189.511993;4466.591797
66;1706289271.584948957;1736.118042;2544.704102;193.610001;4474.432129
67;1706289271.609011082;1731.415039;2537.096924;193.705002;4462.216797
68;1706289271.633075956;1748.613037;2536.343018;188.300003;4473.255859
69;1706289271.657141251;1735.949951;2539.613037;190.427002;4465.990234
70;1706289271.681207316;1730.161011;2537.069092;189.511993;4456.742188
71;1706289271.705272041;1734.084961;2541.313965;192.399994;4467.798828
72;1706289271.729334786;1747.610962;2538.782959;189.529007;4475.922852
73;1706289271.753403061;1749.011963;2538.764893;190.977005;4478.753906
74;1706289271.777466746;1739.850952;2538.019043;189.498001;4467.368164
75;1706289271.801529531;1731.687012;2539.564941;190.298996;4461.550781
76;1706289271.825592786;1747.557007;2538.782959;191.024002;4477.363770
77;1706289271.849658081;1731.534058;2534.679932;189.542999;4455.756836
78;1706289271.873724496;1734.124023;2538.717041;190.363007;4463.204102
79;1706289271.897787780;1729.534058;2543.773926;192.509003;4465.816895
80;1706289271.921851295;1745.056030;2532.753906;189.529007;4467.338867
81;1706289271.945917430;1733.900024;2541.993896;192.807007;4468.700684
82;1706289271.969984665;1731.567993;2542.060059;193.705002;4467.333008
83;1706289271.994050960;1732.222046;2539.800049;189.511993;4461.534180
84;1706289272.018119036;1745.828979;2538.782959;190.393005;4475.004883
85;1706289272.042185412;1732.232056;2543.663086;191.322006;4467.217285
86;1706289272.066252858;1733.421997;2534.648926;188.268997;4456.339844
87;1706289272.090316754;1733.421997;2540.479004;189.496002;4463.396973
88;1706289272.114383090;1740.712036;2540.485107;192.807007;4474.003906
89;1706289272.138444805;1722.826050;2538.019043;188.332001;4449.177246
90;1706289272.162503911;1719.637939;2538.884033;189.511993;4448.034180
91;1706289272.186563806;1717.895996;2536.277100;189.511993;4443.685059
92;1706289272.210622641;1736.088989;2538.717041;189.229996;4464.036133
93;1706289272.234682136;1718.762939;2534.583008;189.464996;4442.811035
94;1706289272.258741662;1725.436035;2539.564941;189.119003;4454.120117
95;1706289272.282801667;1722.522949;2540.114990;194.617004;4457.254883
96;1706289272.306863112;1738.790039;2537.373047;191.322006;4467.485352
97;1706289272.330923038;1811.027954;2536.324951;190.395996;4537.749023
98;1706289272.354985823;1759.217041;2542.091064;189.449005;4490.756836
99;1706289272.379081602;1865.826050;2539.551025;189.436996;4594.813965
100;1706289272.403186892;1870.297974;2534.648926;189.511993;4594.458984
101;1706289272.427256938;1724.837036;2541.364990;192.807007;4459.008789
102;1706289272.451320494;1766.855957;2533.718018;189.511993;4490.085938
103;1706289272.475382039;1737.088013;2540.351074;188.253998;4465.692871
104;1706289272.499443925;1749.458984;2537.002930;189.518997;4475.980957
105;1706289272.523504210;1735.909058;2534.564941;189.149994;4459.624023
106;1706289272.547565316;1735.578003;2538.782959;189.182999;4463.543945
107;1706289272.571626871;1731.058960;2532.951904;189.498001;4453.508789
108;1706289272.595690077;1759.602051;2537.172119;188.315994;4485.089844
109;1706289272.619752312;1742.302002;2537.189941;188.268997;4467.760742
110;1706289272.643814548;1734.775024;2541.332031;192.792999;4468.899902
111;1706289272.667876753;1737.645020;2537.944092;192.807007;4468.395996
112;1706289272.691940819;1755.235962;2541.346924;192.807007;4489.389648
113;1706289272.716013476;1746.511963;2536.324951;190.397003;4473.233887
114;1706289272.740077561;1729.305054;2538.013916;187.132004;4454.451172
115;1706289272.764137237;1780.557983;2538.636963;189.466995;4508.662109
116;1706289272.788196002;1766.387939;2537.069092;188.315994;4491.772949
117;1706289272.812255097;1753.956055;2534.583008;189.449005;4477.988281
118;1706289272.836353286;1765.932007;2539.502930;190.317993;4495.752930
119;1706289272.860454225;1867.689941;2535.555908;189.197998;4592.443848
120;1706289272.884548434;1868.592041;2538.764893;189.199997;4596.556641
121;1706289272.908634262;2075.561035;2537.270020;189.511993;4802.342773
122;1706289272.932680356;1738.479004;2538.764893;192.173004;4469.416992
123;1706289272.956741181;1758.949951;2538.764893;189.529007;4487.244141
124;1706289272.980802507;1764.723999;2538.138916;189.449005;4492.312012
125;1706289273.004862992;1702.001953;2535.373047;189.511993;4426.886719
126;1706289273.028921688;1703.056030;2537.086914;188.302002;4428.444824
127;1706289273.052980954;1730.479004;2541.427002;190.427002;4462.333008
128;1706289273.077040020;1714.405029;2533.714111;186.110001;4434.229492
129;1706289273.101098846;1705.447998;2541.332031;191.563995;4438.343750
130;1706289273.125157152;1706.255981;2541.514893;191.893997;4439.665039
131;1706289273.149215888;1725.284058;2533.802002;188.255005;4447.341309
132;1706289273.173275475;1715.812988;2538.782959;188.315994;4442.912109
133;1706289273.197335001;1704.744019;2542.011963;192.776993;4439.533203
134;1706289273.221395417;1706.125977;2538.032959;188.315994;4432.474609
135;1706289273.245455573;1727.567993;2536.324951;190.410004;4454.302734
136;1706289273.269515719;1710.140991;2534.564941;189.496002;4434.202148
137;1706289273.293576486;1709.357056;2538.717041;189.498001;4437.572266
138;1706289273.317636912;1715.284058;2532.871094;190.365997;4438.520996
139;1706289273.341698508;1726.281982;2536.220947;189.511993;4452.014648
140;1706289273.365759335;1715.274048;2536.093018;190.348007;4441.714844
141;1706289273.389820431;1706.084961;2533.791992;186.201004;4426.078125
142;1706289273.413880887;1713.584961;2538.010986;192.063004;4443.659180
143;1706289273.437942304;1733.395020;2539.468018;192.807007;4465.669922
144;1706289273.462003270;1718.008057;2533.721924;189.466995;4441.197266
145;1706289273.486063736;1714.087036;2537.770996;190.330994;4442.188965
146;1706289273.510125932;1716.869995;2536.318115;185.020996;4438.208984
147;1706289273.534188199;1734.979980;2538.782959;189.511993;4463.274902
148;1706289273.558250805;1722.630005;2537.189941;190.332001;4450.151855
149;1706289273.582317852;1719.668945;2537.024902;190.348007;4447.041992
150;1706289273.606380819;1713.990967;2532.951904;187.356003;4434.298828
151;1706289273.630443885;1732.902954;2542.091064;189.511993;4464.505859
152;1706289273.654508502;1721.420044;2536.237061;188.268997;4445.926270
153;1706289273.678571798;1721.560059;2537.189941;189.214005;4447.963867
154;1706289273.702635195;1723.958008;2537.007080;191.199005;4452.164062
155;1706289273.726701592;1734.453979;2537.105957;189.511993;4461.071777
156;1706289273.750766188;1721.822021;2536.343018;189.481995;4447.646973
157;1706289273.774857248;1761.961060;2539.631104;189.214005;4490.806152
158;1706289273.798952077;1869.272949;2539.631104;190.315002;4599.218750
159;1706289273.823047287;1891.112061;2539.620117;191.597000;4622.329102
160;1706289273.847110493;1736.332031;2542.060059;192.776993;4471.168945
161;1706289273.871169709;1755.560059;2542.208984;189.119003;4486.887695
162;1706289273.895257368;1930.041016;2539.631104;189.214005;4658.886230
163;1706289273.919327455;1751.896973;2538.698975;189.511993;4480.107910
164;1706289273.943398833;1914.126953;5390.799805;189.511993;7494.438965
165;1706289273.967458679;2028.673950;4797.017090;189.464996;7015.155762
166;1706289273.991517495;2017.172974;4992.041016;189.464996;7198.678711
167;1706289274.015578502;2022.166992;5103.090820;188.315994;7313.573730
168;1706289274.039637799;2064.416992;4865.292969;190.410004;7120.120117
169;1706289274.063696866;2020.432007;4263.727051;188.268997;6472.428223
170;1706289274.087758473;1969.349976;5217.727051;190.410004;7377.487305
171;1706289274.111817590;2051.375000;4795.289062;189.229996;7035.894043
172;1706289274.135878867;2026.878052;5020.892090;192.807007;7240.577148
173;1706289274.159941964;2034.209961;4800.494141;190.410004;7025.114258
174;1706289274.184002802;1909.534058;5552.687012;190.410004;7652.631348
175;1706289274.208062089;2027.134033;4346.166992;190.410004;6563.710938
176;1706289274.232122576;2014.454956;5038.794922;189.529007;7242.778809
177;1706289274.256182653;2045.834961;5106.508789;189.511993;7341.855957
178;1706289274.280243050;1961.723999;5280.518066;189.214005;7431.456055
179;1706289274.304302717;1988.260010;4850.442871;190.315002;7029.017578
180;1706289274.328362364;2033.485962;5219.541016;190.410004;7443.437012
181;1706289274.352422641;2036.177002;4741.054199;192.462006;6969.693359
182;1706289274.376482478;2030.182007;5021.838867;189.561005;7241.582031
183;1706289274.400543255;1982.823975;4298.493164;189.464996;6470.782227
184;1706289274.424603822;2060.769043;5279.666992;190.427002;7530.862793
185;1706289274.448663629;2003.734009;5162.604980;188.315994;7354.654785
186;1706289274.472723676;2008.239990;4630.076172;190.440994;6828.756836
187;1706289274.496786134;2018.811035;4796.269043;189.199997;7004.280273
188;1706289274.520845671;2035.137939;5590.094238;192.759995;7817.992188
189;1706289274.544906618;1996.433960;4495.958984;192.173004;6684.565918
190;1706289274.568967315;1955.329956;5022.618164;188.378998;7166.327148
191;1706289274.593027862;2058.772949;5266.339844;190.393997;7515.506836
192;1706289274.617089329;2014.525024;4875.784180;192.759995;7083.068848
193;1706289274.641148586;2040.232056;4286.425781;192.807007;6519.464844
194;1706289274.665207693;1974.439941;5271.050781;190.460999;7435.951660
195;1706289274.689268921;2051.679932;5113.212891;189.167007;7354.059570
196;1706289274.713328008;2025.274048;5134.522949;190.410004;7350.207031
197;1706289274.737390375;2053.233887;4738.443848;194.639008;6986.316895
198;1706289274.761449852;2015.401978;5366.513184;192.237000;7574.151855
199;1706289274.785512039;2042.949951;4841.229980;189.244995;7073.424805
200;1706289274.809572206;2045.516968;4685.083008;190.363007;6920.962891
201;1706289274.833632693;2037.447998;4741.050781;190.412994;6968.912109
202;1706289274.857693040;2068.387939;5426.043945;190.440994;7684.873047
203;1706289274.881755028;2035.540039;4800.411133;190.065002;7026.016113
204;1706289274.905814905;2037.511963;5007.320801;191.294998;7236.127930
205;1706289274.929874622;2005.401978;5159.962891;190.410004;7355.774902
206;1706289274.953933379;2077.627930;4878.612793;190.363007;7146.603516
207;1706289274.977997036;2027.858032;4160.362793;190.427002;6378.647949
208;1706289275.002057163;1974.836060;5288.796875;190.382004;7454.014648
209;1706289275.026118981;2004.010986;5221.049805;190.440994;7415.501953
210;1706289275.050179559;2021.355957;4950.862793;190.380005;7162.598633
211;1706289275.074239287;2039.088989;4830.163086;192.253998;7061.505859
212;1706289275.098299215;1939.707031;5519.495117;190.363007;7649.564941
213;1706289275.122360303;2042.102051;4431.540039;189.214005;6662.855957
214;1706289275.146420891;2004.125977;5144.457031;190.444000;7339.026855
215;1706289275.170480049;2044.989990;4951.043945;192.509003;7188.542969
216;1706289275.194540687;1952.421997;5356.344238;190.475006;7499.241211
217;1706289275.218600285;2008.324951;4864.858887;189.511993;7062.696289
218;1706289275.242660563;2029.782959;4436.503906;192.524994;6658.811523
219;1706289275.266720111;2042.442017;5005.189941;194.587997;7242.219727
220;1706289275.290779339;2014.092041;4833.332031;193.705002;7041.128906
221;1706289275.314838917;1988.692993;4189.570801;193.658005;6371.921875
222;1706289275.338898104;2059.885010;5350.345215;189.496994;7599.727539
223;1706289275.362957662;2020.461060;5245.812988;190.363007;7456.636719
224;1706289275.387017130;2070.003906;4732.641113;191.309006;6993.954102
225;1706289275.411077618;2012.733032;4714.562988;190.363007;6917.658691
226;1706289275.435138796;2060.165039;5501.558105;193.660995;7755.384277
227;1706289275.459199244;1986.546997;4431.530762;191.261002;6609.338867
228;1706289275.483258402;2008.202026;5125.165039;190.440994;7323.808105
229;1706289275.507317470;2052.270020;5232.212891;191.294998;7475.777832
230;1706289275.531377298;2018.755981;4982.828125;187.966003;7189.549805
231;1706289275.555437376;1998.609985;4540.922852;190.363007;6729.895508
232;1706289275.579496714;1953.718018;4490.921875;192.285004;6636.924805
233;1706289275.603556722;2060.966064;5068.505859;186.847000;7316.319336
234;1706289275.627616749;1995.723999;4983.579102;189.229996;7168.533203
235;1706289275.651676347;2031.795044;4584.074219;193.705002;6809.574219
236;1706289275.675737005;1952.895996;5368.212891;190.065002;7511.173828
237;1706289275.699796273;2059.759033;5239.195801;190.427002;7489.381836
238;1706289275.723857411;1995.671997;4632.962891;190.444000;6819.078613
239;1706289275.747917489;2034.307983;4800.339844;193.675995;7028.323730
240;1706289275.771976847;1993.406006;5495.673828;192.542999;7681.623047
241;1706289275.796036025;2059.532959;4483.193848;193.753998;6736.480469
242;1706289275.820096613;2014.484009;5173.562988;193.117996;7381.165039
243;1706289275.844156361;2024.933960;5208.296875;191.212997;7424.443848
244;1706289275.868215299;2058.178955;4989.517090;189.201004;7236.897461
245;1706289275.892275227;2044.331055;4564.007812;193.705002;6802.043945
246;1706289275.916334925;2046.871948;4477.323242;190.410004;6714.605469
247;1706289275.940394943;2006.609009;5034.458984;190.427002;7231.494629
248;1706289275.964454010;2089.280029;4997.051758;193.658005;7279.990234
249;1706289275.988514768;2032.150024;4651.376953;191.244003;6874.770996
250;1706289276.012576027;1942.208984;5405.997070;190.460999;7538.666992
251;1706289276.036636056;1998.255981;5218.477051;190.065002;7406.797852
252;1706289276.060704885;2001.053955;4949.698242;190.427002;7141.178711
253;1706289276.084768474;2044.531006;4908.808105;190.065002;7143.404297
254;1706289276.108828553;1923.644043;5448.495117;191.292007;7563.431152
255;1706289276.132887832;2022.541992;5472.125977;187.115005;7681.783203
256;1706289276.156947461;2007.577026;4443.325195;191.261002;6642.163574
257;1706289276.181006659;2099.172119;4976.372070;190.363007;7265.907227
258;1706289276.205067318;2038.428955;5064.139160;189.229996;7291.797852
259;1706289276.229126247;1967.484985;4342.491211;191.212997;6501.188965
260;1706289276.253186856;2069.443115;4728.363770;190.380005;6988.186523
261;1706289276.277245824;2051.079102;5346.426758;191.294998;7588.800781
262;1706289276.301304823;2057.272949;4683.389160;190.363007;6931.024902
263;1706289276.325364752;1913.422974;4784.062012;194.494003;6891.979004
264;1706289276.349424841;2057.632080;5372.811035;190.410004;7620.853516
265;1706289276.373483769;2031.921997;5290.013184;190.410004;7512.345215
266;1706289276.397544058;2009.504028;5115.019043;190.427002;7314.950195
267;1706289276.421603187;1929.453979;5203.352051;190.410004;7323.216309
268;1706289276.445663146;2030.114014;5078.129883;190.363007;7298.606445
269;1706289276.469722615;2042.343994;5338.042969;190.380005;7570.766602
270;1706289276.493787844;1968.821045;4498.013184;192.220001;6659.054688
271;1706289276.517847403;1979.394043;5043.789062;190.427002;7213.609863
272;1706289276.541907321;1995.490967;4955.393066;190.113998;7140.998047
273;1706289276.565966490;2070.895996;4519.529785;193.690994;6784.116699
274;1706289276.590028929;1935.819946;4646.922852;190.412994;6773.155762
275;1706289276.614088738;2029.673950;5234.745117;190.410004;7454.829102
276;1706289276.638149417;1997.459961;4651.375000;189.244995;6838.080078
277;1706289276.662209096;2088.816895;4789.387207;190.410004;7068.614258
278;1706289276.686270584;1993.620972;4603.672852;189.214005;6786.507812
279;1706289276.710329423;2030.671021;5381.067871;187.115005;7598.854004
280;1706289276.734390942;2021.739990;5189.641113;191.261002;7402.642578
281;1706289276.758450011;2076.394043;5216.062988;190.397003;7482.854004
282;1706289276.782512790;2045.036011;4998.840820;189.229996;7233.106934
283;1706289276.806571569;1984.680054;5577.963867;193.737000;7756.380859
284;1706289276.830632347;2045.906982;4485.800781;191.246994;6722.955078
285;1706289276.854691836;2051.485107;5003.883789;189.279007;7244.647461
286;1706289276.878752255;2069.957031;5015.051758;187.115005;7272.124023
287;1706289276.902811364;2021.807007;4610.363770;193.675003;6825.845703
288;1706289276.926871603;2075.357910;4580.301758;189.511993;6845.171875
289;1706289276.950930571;2026.718994;5262.000977;190.016998;7478.737305
290;1706289276.974990120;2035.973022;4652.858887;189.248001;6878.080078
291;1706289276.999049839;2019.014038;4704.588867;190.380005;6913.982910
292;1706289277.023110828;2072.351074;4610.546875;194.542007;6877.439941
293;1706289277.047170138;2038.795044;5369.518066;186.770004;7595.083008
294;1706289277.071229998;2011.650024;5144.729980;191.292007;7347.671875
295;1706289277.095434121;2067.361084;5236.283203;190.065002;7493.708984
296;1706289277.119502842;2202.382080;4816.565918;190.444000;7209.391602
297;1706289277.143563811;1953.906006;4922.359863;190.444000;7066.709961
298;1706289277.167623591;2041.463989;4323.737793;194.559006;6559.760742
299;1706289277.191682901;2000.376953;5342.027832;191.229996;7533.634766
300;1706289277.215742300;2045.855957;4734.112793;191.261002;6971.229980
301;1706289277.239802360;1971.984985;4759.786133;186.770004;6918.541016
302;1706289277.263863270;1990.241943;4680.842773;192.145004;6863.229492
303;1706289277.287922049;2015.037964;5468.569824;191.292007;7674.899902
304;1706289277.311981719;2056.365967;4788.408203;194.542007;7039.316406
305;1706289277.336040808;2025.432007;5151.501953;191.212997;7368.146973
306;1706289277.360102368;1975.754028;4796.193848;190.440994;6962.388672
307;1706289277.384161418;2051.629883;5445.788086;187.145004;7684.562988
308;1706289277.408221457;2035.336060;4861.378906;190.427002;7087.141602
309;1706289277.432281867;2064.295898;5013.258789;191.294998;7268.849609
310;1706289277.456342897;1985.302979;5095.517090;189.214005;7270.034180
311;1706289277.480402797;2056.020020;4875.220215;189.214005;7120.454102
312;1706289277.504462156;2016.732056;4236.673828;191.261002;6444.666992
313;1706289277.528521466;2039.791992;5161.581055;189.167007;7390.540039
314;1706289277.552581055;2004.930054;4889.327148;190.363007;7084.620117
315;1706289277.576640485;2028.876953;5002.332031;186.804001;7218.013184
316;1706289277.600686103;2009.232056;4884.746094;189.199997;7083.178223
317;1706289277.624745313;1999.270020;5466.812988;190.348999;7656.432129
318;1706289277.648804362;2041.093994;4547.095215;191.606003;6779.794922
319;1706289277.672862992;2010.043945;5087.037109;189.498001;7286.579102
320;1706289277.696924222;2032.362061;4965.770996;189.167007;7187.299805
321;1706289277.720982761;1970.666992;5429.731934;192.158997;7592.558105
322;1706289277.745043181;2038.456055;4807.948242;194.539001;7040.943359
323;1706289277.769101900;2005.791016;5225.193848;193.737000;7424.721680
324;1706289277.793162740;2021.769043;4892.331055;190.440994;7104.541016
325;1706289277.817221840;2012.067017;4812.187988;192.509003;7016.763672
326;1706289277.841283570;2044.545044;4219.332031;190.065002;6453.941895
327;1706289277.865342869;2033.635010;5279.533203;190.410004;7503.578125
328;1706289277.889404389;1998.870972;5063.062988;192.158997;7254.093262
329;1706289277.913464489;2078.929932;4799.667969;185.904999;7064.502930
330;1706289277.937524558;2030.043945;4838.494141;194.492004;7063.030273
331;1706289277.961584848;2034.719971;5433.119141;190.363007;7658.202148
332;1706289277.985645348;2053.521973;4364.539062;190.128006;6608.188965
333;1706289278.009704627;2081.750000;5130.212891;191.024002;7402.986816
334;1706289278.033765698;2019.854004;5213.408203;193.705002;7426.967285
335;1706289278.057825699;1929.874023;4895.407227;193.593994;7018.875000
336;1706289278.081885469;2051.606934;4214.440918;190.410004;6456.458008
337;1706289278.105944639;2018.891968;5228.145996;190.444000;7437.481934
338;1706289278.130004160;2054.943115;5153.346191;190.016998;7398.306641
339;1706289278.154063920;1964.323975;5035.979980;192.542999;7192.846680
340;1706289278.178123731;2025.053955;4795.417969;187.100998;7007.573242
341;1706289278.202183271;2040.979004;5361.889160;191.281006;7594.148926
342;1706289278.226243352;2045.447021;4636.647949;194.589996;6876.684570
343;1706289278.250302652;2012.572021;4840.249023;190.397003;7043.217773
344;1706289278.274361733;2001.422974;4875.880859;190.410004;7067.713867
345;1706289278.298421263;2074.437988;5329.994141;190.440994;7594.873047
346;1706289278.322480874;2021.177979;4852.137207;190.410004;7063.725586
347;1706289278.346539954;2048.065918;5059.852051;191.278000;7299.195801
